timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,macd,macd_signal,target_direction,target_price
2024-02-26 00:00:00+05:00,287.1100885222352,298.1993719800413,285.1531494559145,294.2295837402344,910136,294.2267837524414,289.90773193359377,41.67612508014239,-0.6622164834474233,-0.33002239090723395,1,295.7764587402344
2024-02-27 00:00:00+05:00,296.3355881792168,301.9361535215417,293.54929725231864,295.7764587402344,439495,293.98123321533205,289.9183557128906,42.85708039537466,-0.35473164438752747,-0.3349642416032927,1,297.6029663085937
2024-02-28 00:00:00+05:00,297.4538916451233,299.1219239440924,296.33563259953286,297.6029663085937,203722,294.2584655761719,290.1461053466797,45.245192613183605,0.03592211411120161,-0.26078697046039384,1,301.4422607421875
2024-02-29 00:00:00+05:00,298.19933276055485,305.1883796221304,298.19933276055485,301.4422607421875,585865,294.5296401977539,290.5797991943359,58.44099149484789,0.6478490066222093,-0.07905977504387321,1,324.04949951171875
2024-03-01 00:00:00+05:00,301.9268441660471,324.04949951171875,301.0229262419603,324.04949951171875,1314196,295.7382781982422,291.53124145507815,80.51948120991477,2.923322468049264,0.5214166735747543,1,326.6960144042969
2024-03-04 00:00:00+05:00,326.1555405928287,335.7072385673329,324.3942870231444,326.6960144042969,1626507,297.020068359375,292.60699584960935,82.88289873736144,4.883904601987865,1.3939142592573766,0,326.2114562988281
2024-03-05 00:00:00+05:00,327.0874191836883,334.5144480445733,322.52124722466584,326.2114562988281,611066,298.2776306152344,293.6730590820313,79.75026862103196,6.325661985098975,2.3802638044256965,0,321.0209045410156
2024-03-06 00:00:00+05:00,327.2924197537861,329.88302542608915,320.0983594176882,321.0209045410156,590006,299.2407196044922,294.77583679199216,81.97321972294857,6.969095555459205,3.2980301546323982,0,317.8805236816406
2024-03-07 00:00:00+05:00,319.912000063321,322.8008121461873,313.1186661452562,317.8805236816406,668692,300.0467895507812,295.73100708007814,82.53327020625744,7.143275571313154,4.067079237968549,1,319.3435363769531
2024-03-08 00:00:00+05:00,317.7686688515527,328.9045617306968,317.7686688515527,319.3435363769531,1615015,301.2829193115234,296.6487152099609,81.52346680772486,7.315044111322607,4.716672212639361,0,316.38018798828125
2024-03-11 00:00:00+05:00,320.5456611284994,320.56428834926254,314.97305076177537,316.38018798828125,345799,302.6513732910156,297.4799462890625,76.55790116843349,7.1298658126744385,5.199310932646377,0,311.8420104980469
2024-03-12 00:00:00+05:00,316.3802276925892,318.51419649722675,310.313725048525,311.8420104980469,168367,303.84743347167966,298.13803527832033,68.92643481232398,6.541511211234251,5.467750988363952,0,311.40399169921875
2024-03-13 00:00:00+05:00,313.09067943918205,315.9049254695147,308.4499419776088,311.40399169921875,263066,304.6609588623047,298.8524090576172,68.08098977424743,5.9710608220371455,5.568412955098591,1,311.9724426269531
2024-03-14 00:00:00+05:00,312.1774558250352,313.1000009971511,309.38183681764684,311.9724426269531,203345,305.8332550048828,299.56026062011716,68.41738620217558,5.501426992006429,5.555015762480158,0,310.5187072753906
2024-03-15 00:00:00+05:00,312.17743999813905,312.17743999813905,309.8477576100932,310.5187072753906,160536,307.1071243286133,300.1741784667969,65.45262209540661,4.954818441948817,5.434976298373891,1,311.2641906738281
