timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,macd,macd_signal,target_direction,target_price
2025-10-06,518.61,531.03,518.2,528.57,21388581,511.8365,513.2634,68.00000000000004,2.97411375474951,1.2547450169545162,0,523.98
2025-10-07,528.285,529.8,521.44,523.98,14615208,513.115,513.493,62.063601797442125,3.378837959011207,1.6795636053658545,1,524.85
2025-10-08,523.28,526.95,523.09,524.85,13363447,514.339,513.7386,64.34569629111269,3.726826005552425,2.089016085403169,0,522.4
2025-10-09,522.335,524.325,517.4,522.4,18343602,515.4085,513.9218,54.45840813883903,3.7615536658845485,2.4235236014994452,0,510.96
2025-10-10,519.64,523.58,509.63,510.96,24133840,515.4615,513.471,46.996040626613826,2.8333026457358983,2.505479410346736,1,514.05
2025-10-13,516.41,516.41,511.68,514.05,14284238,515.396,513.2698,54.30664760543238,2.3202478277192995,2.4684330938212486,0,513.57
2025-10-14,510.225,515.282,506.0,513.57,14684300,515.6225,512.8284,53.07997118155625,1.853549633230955,2.34545640170319,0,513.43
2025-10-15,514.955,517.19,510.0,513.43,14694654,515.7929999999999,512.5419999999999,56.09059763989337,1.455611735745947,2.1674874685117413,0,511.61
2025-10-16,512.58,516.85,508.13,511.61,15559565,515.951,512.2754,50.150210294412204,0.9820636766252164,1.9304027101344365,1,513.58
2025-10-17,509.04,515.48,507.31,513.58,19867765,515.7335,512.1302000000001,48.95406070549633,0.7570096282928489,1.695724093766119,1,516.79
2025-10-20,514.61,518.7,513.43,516.79,14665620,515.8504999999999,512.0251999999999,48.80707527766343,0.8281267171686295,1.5222046184466214,1,517.66
2025-10-21,517.5,518.69,513.04,517.66,15586204,516.272,511.943,47.85250366645709,0.943809601989642,1.4065256151552257,1,520.54
2025-10-22,521.15,525.23,517.71,520.54,18962694,516.7915,511.769,55.145797598627745,1.2534322655731103,1.3759069452388026,1,520.56
2025-10-23,522.46,523.95,518.61,520.56,14023532,517.468,511.7686,53.562708102108694,1.4833254377189178,1.3973906437348256,1,523.61
2025-10-24,522.79,525.345,520.71,523.61,15532360,518.0755,511.79119999999995,43.27548806941427,1.8898420205941875,1.4958809191066982,1,531.52
2025-10-27,531.78,534.58,529.01,531.52,18734716,518.9215,512.0182,59.3781094527363,2.8177984086520382,1.7602644170157662,1,542.07
2025-10-28,550.0,553.72,540.77,542.07,29986683,520.1274999999999,512.5175999999999,67.261427425822,4.354313545635819,2.2790742427397768,0,541.55
2025-10-29,544.94,546.27,536.7287,541.55,36023004,521.2194999999999,513.1532,69.96871741397285,5.467032658137214,2.9166659258192644,0,525.76
2025-10-30,530.48,534.97,522.12,525.76,41023088,521.7205,513.554,64.1491395793499,5.016917630517128,3.3367162667588373,0,517.81
2025-10-31,528.875,529.32,515.1,517.81,34006424,521.7434999999999,513.8254000000001,53.289013296011184,3.972902521919991,3.4639535177910683,0,517.03
2025-11-03,519.805,524.96,514.59,517.03,22374742,521.1665,514.0214,53.01079011486244,3.0474445021141037,3.3806517146556754,0,514.33
2025-11-04,511.76,515.55,507.84,514.33,20958663,520.684,514.2228,50.74975008330564,2.07225722731323,3.1189728171871867,0,507.16
2025-11-05,513.3,514.83,506.575,507.16,22883851,519.7995,514.3252,46.596297996022656,0.7126403342092544,2.6377063205916,0,497.1
2025-11-06,505.66,505.7,495.81,497.1,27406496,518.5345,514.1324,38.78301116253743,-1.163214956219349,1.8775220652294102,0,496.82
2025-11-07,496.945,499.377,493.25,496.82,24019764,517.8275,513.876,35.84290372890973,-2.6419823210142113,0.973621187980686,1,506.0
2025-11-10,500.035,506.85,498.8,506.0,26101480,517.425,513.8622,42.60527650938613,-3.0381449877792193,0.171267952828705,1,508.68
2025-11-11,504.8,509.6,502.3488,508.68,17980020,517.1805,513.9334,42.45930824008143,-3.100116934814082,-0.4830090246998524,1,511.14
2025-11-12,509.355,511.67,499.1201,511.14,26574851,517.066,514.0491999999999,44.19092254563398,-2.9171021704133864,-0.9698276538425592,0,503.29
2025-11-13,510.31,513.5,501.29,503.29,25273114,516.65,513.9556,38.16953889147649,-3.3666820311203765,-1.4491985292981227,1,510.18
2025-11-14,498.23,511.6,497.44,510.18,28505746,516.48,514.2592,37.42634928116901,-3.1309205882996594,-1.78554294109843,0,507.49
2025-11-17,508.45,512.12,504.91,507.49,19092752,516.0150000000001,514.445,27.54545454545452,-3.1251140950549825,-2.0534571718897405,0,493.79
2025-11-18,495.365,502.98,486.78,493.79,33815114,514.8214999999999,514.3526,23.51962741184299,-4.177828505247248,-2.4783314385612423,0,487.12
2025-11-19,490.1,495.1872,482.83,487.12,23245314,513.1505,514.0876,26.165803108808277,-5.487073943372195,-3.080079939523433,0,478.43
2025-11-20,492.71,493.57,475.5,478.43,26802542,511.04400000000004,513.636,25.92909535452324,-7.143524654799251,-3.8927688825785967,0,472.12
2025-11-21,478.5,478.92,468.27,472.12,31769248,508.4695,512.8804,24.287186533837172,-8.863267808711612,-4.886868667805199,1,474.0
2025-11-24,475.0,476.9,468.02,474.0,34421046,505.59349999999995,512.0532,26.690556005086094,-9.959667512674741,-5.901428436779108,1,476.99
2025-11-25,474.07,479.15,464.89,476.99,28019793,502.33949999999993,511.4122,31.677395845985657,-10.466651126746456,-6.814472974772578,1,485.5
2025-11-26,486.31,488.31,481.2,485.5,25709079,499.537,510.9218,42.820004951720705,-10.065722036611817,-7.464722787140426,1,492.01
2025-11-28,487.595,492.63,486.65,492.01,14386730,497.8495,510.593,47.235949890817146,-9.1175784812458,-7.795293925961501,0,486.74
2025-12-01,488.435,489.8599,484.6475,486.74,23963993,496.296,509.9692,38.411552346570396,-8.691225798480389,-7.974480300465279,1,490.0
2025-12-02,486.715,493.4999,486.32,490.0,19562722,494.94449999999995,509.48019999999997,38.83843212237092,-7.9980865080120225,-7.9792015419746285,0,477.73
2025-12-03,476.32,484.24,475.2,477.73,34615102,493.1145,508.8502,32.13177879987164,-8.34268579316631,-8.051898392212966,1,480.84
2025-12-04,479.76,481.322,476.49,480.84,22318155,491.79850000000005,508.264,37.352112676056294,-8.269506477624361,-8.095420009295246,1,483.16
