timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,macd,macd_signal,target_direction,target_price
2024-03-04 00:00:00+09:00,3480.1558337209003,3489.576937764541,3425.513430267784,3450.00830078125,33112100,3208.9456420898437,2854.1233544921874,79.27459029600375,169.0322542374647,160.87387088293505,1,3513.12939453125
2024-03-05 00:00:00+09:00,3452.834333858148,3525.3768287304742,3430.223686105734,3513.12939453125,31082800,3245.570178222656,2875.028779296875,76.6081584797806,171.88279993116748,163.07565669258156,1,3550.813720703125
2024-03-06 00:00:00+09:00,3513.129308703092,3553.640051603128,3476.38700700306,3550.813720703125,31920900,3282.1711669921874,2896.29220703125,89.83389650991809,175.1635121786203,165.49322778978933,0,3448.123779296875
2024-03-07 00:00:00+09:00,3579.077114084379,3590.382437950926,3429.28157285263,3448.123779296875,44389400,3306.9015625,2915.435888671875,73.63942662597371,167.54591519844962,165.9037652715214,0,3401.0185546875
2024-03-08 00:00:00+09:00,3433.0503083881576,3452.8346268503287,3386.886898643092,3401.0185546875,39889700,3323.3885131835937,2935.6441552734377,66.17163085144051,155.91067554203028,163.9051473256232,0,3295.501953125
2024-03-11 00:00:00+09:00,3297.3861737957404,3325.649483856847,3243.6858846796385,3295.501953125,34641400,3330.3601318359374,2954.1472021484374,54.84328354627663,136.6007084439293,158.44425954928442,0,3273.83349609375
2024-03-12 00:00:00+09:00,3241.801743901753,3273.83349609375,3201.290998482464,3273.83349609375,40384800,3337.520166015625,2971.8211962890623,54.30183614600862,118.18657572988786,150.3927227854051,0,3244.628173828125
2024-03-13 00:00:00+09:00,3303.0390178401294,3331.302329458841,3207.8858687237994,3244.628173828125,32358800,3336.9549072265627,2988.8357080078126,51.034496316604056,100.08292381331148,140.3307629909864,1,3245.570068359375
2024-03-14 00:00:00+09:00,3250.280619982538,3262.528054202762,3217.3067586203965,3245.570068359375,21846100,3339.781213378906,3005.0776904296877,44.00628645469297,84.8337416895597,129.23135873070106,1,3286.080810546875
2024-03-15 00:00:00+09:00,3234.2647427200177,3305.8651273534933,3225.785749802896,3286.080810546875,33847800,3344.7743896484376,3022.6386279296876,43.91782601914052,75.15123664813564,118.41533431418799,1,3360.5078125
2024-03-18 00:00:00+09:00,3311.518071471124,3368.986806139613,3301.154857022708,3360.5078125,26489600,3351.98154296875,3041.038046875,48.920867601344256,72.6460008125323,109.26146761385685,1,3462.255615234375
2024-03-19 00:00:00+09:00,3367.102467713648,3462.255615234375,3352.9708121412627,3462.255615234375,33925900,3363.5223876953123,3060.6339404296873,56.63719452465524,77.97196838666741,103.00356776841897,1,3579.077392578125
2024-03-21 00:00:00+09:00,3580.0195029736446,3607.3407044437063,3557.4088534811794,3579.077392578125,45118200,3381.6580200195312,3081.3132666015626,60.30094731007609,90.57528170565683,100.51791055586655,1,3647.8515625
2024-03-22 00:00:00+09:00,3607.340814259426,3664.809550135589,3590.382826623838,3647.8515625,38840700,3402.52578125,3103.5093896484377,60.933969718104294,104.90373410939537,101.39507526657232,0,3608.28271484375
2024-03-25 00:00:00+09:00,3627.124922231968,3661.04089553076,3601.6879422578736,3608.28271484375,28829300,3417.0813842773437,3123.95318359375,59.3126348861957,111.77775616129156,103.47161144551617,1,3627.124755859375
2024-03-26 00:00:00+09:00,3607.340439009233,3636.5458591213473,3569.6560259613434,3627.124755859375,30536000,3430.5064453125,3142.9084375,57.07602569600936,117.39263418996279,106.25581599440551,1,3629.951171875
2024-03-27 00:00:00+09:00,3650.677599536887,3665.751365109168,3623.356399437127,3629.951171875,35165500,3443.2720336914062,3162.052119140625,55.13448629476264,120.67941643942777,109.14053608340996,0,3628.044677734375
2024-03-28 00:00:00+09:00,3659.501712512418,3673.8003646842567,3605.166834259434,3628.044677734375,34646300,3456.5075805664064,3180.922138671875,63.42968293850988,121.72718172976329,111.65786521268063,0,3621.3720703125
2024-03-29 00:00:00+09:00,3626.138287830679,3653.7823494361182,3614.6993657870494,3621.3720703125,12094300,3467.0071044921874,3199.564501953125,67.5042065111906,120.62858833976543,113.4520098380976,0,3468.85302734375
2024-04-01 00:00:00+09:00,3623.278471265071,3645.203071327975,3446.9284272808463,3468.85302734375,38828100,3467.101452636719,3215.1187939453125,62.81362472876577,106.22642099294626,112.00689206906733,0,3463.1337890625
2024-04-02 00:00:00+09:00,3512.702453260477,3531.767324105853,3446.9286488439307,3463.1337890625,31273800,3467.7577270507813,3229.145537109375,64.33043536117457,93.2758786105478,108.26068937736343,0,3450.741455078125
