timestamp,open,high,low,close,volume,sma_20,sma_50,rsi,macd,macd_signal,target_direction,target_price
2024-02-26 00:00:00+05:00,77.0,80.11000061035156,76.66999816894531,77.93000030517578,7669187,71.29749946594238,77.45940002441407,58.67884974707196,-0.9134704855762834,-2.276266771449716,1,81.8499984741211
2024-02-27 00:00:00+05:00,77.9000015258789,83.1500015258789,75.6500015258789,81.8499984741211,13590238,71.73299942016601,77.27259994506836,62.51195056872669,-0.12838409593932454,-1.8466902363476376,0,75.70999908447266
2024-02-28 00:00:00+05:00,75.70999908447266,77.98999786376953,75.70999908447266,75.70999908447266,13563920,72.0669994354248,77.07079986572266,52.27939081189893,-0.0016253762135107763,-1.4776772643208125,0,72.4800033569336
2024-02-29 00:00:00+05:00,74.0,75.44000244140625,72.11000061035156,72.4800033569336,6316017,72.2134994506836,76.80459991455078,52.55964056163472,-0.15995794299881538,-1.214133400056413,0,71.72000122070312
2024-03-01 00:00:00+05:00,73.73999786376953,73.73999786376953,71.4000015258789,71.72000122070312,2707808,72.31999969482422,76.50239990234375,54.82248378726848,-0.34281174330769204,-1.0398690687066687,1,72.75
2024-03-04 00:00:00+05:00,73.1500015258789,73.4000015258789,70.69999694824219,72.75,4089538,72.39949951171874,76.30199996948242,54.695821926847195,-0.40000143644557795,-0.9118955422544506,1,74.5199966430664
2024-03-05 00:00:00+05:00,73.5,75.69000244140625,72.79000091552734,74.5199966430664,5928722,72.47599945068359,76.13699996948242,54.65768863971332,-0.2990534417483701,-0.7893271221532345,0,72.44000244140625
2024-03-06 00:00:00+05:00,74.5,74.5199966430664,72.0999984741211,72.44000244140625,1981382,72.3979995727539,76.05419998168945,54.796068682172404,-0.38248057946276504,-0.7079578136151407,0,72.19999694824219
2024-03-07 00:00:00+05:00,72.5999984741211,73.0,71.0,72.19999694824219,1924534,72.30799942016601,75.89059997558594,58.41079782670861,-0.46263070585081323,-0.6588923920622752,0,72.06999969482422
2024-03-08 00:00:00+05:00,72.5,73.0,71.81999969482422,72.06999969482422,1367637,72.38299942016602,75.7247999572754,58.65703324220634,-0.5305243953921632,-0.6332187927282529,1,72.2300033569336
2024-03-11 00:00:00+05:00,72.30999755859375,74.19999694824219,72.0,72.2300033569336,3068338,72.58099975585938,75.58800003051758,57.160693639416905,-0.5649077700452665,-0.6195565881916556,0,70.33999633789062
2024-03-12 00:00:00+05:00,72.1500015258789,73.3499984741211,70.0199966430664,70.33999633789062,2027611,72.62799949645996,75.29479995727539,46.743942136261545,-0.7361784067478965,-0.6428809519029038,0,68.02999877929688
2024-03-13 00:00:00+05:00,70.5,70.9000015258789,67.0199966430664,68.02999877929688,1902482,72.4694995880127,74.93199996948242,32.77089787710008,-1.0462486150295547,-0.723554484528234,1,70.25
2024-03-14 00:00:00+05:00,69.19999694824219,70.5999984741211,68.30999755859375,70.25,2106848,72.53049964904785,74.62800003051758,39.509732979421806,-1.1001639387835525,-0.7988763753792978,0,69.12999725341797
2024-03-15 00:00:00+05:00,70.61000061035156,70.80000305175781,68.9000015258789,69.12999725341797,967109,72.65749969482422,74.29619995117187,33.70369805230034,-1.219212756964481,-0.8829436516963345,1,70.20999908447266
2024-03-18 00:00:00+05:00,69.97000122070312,70.66999816894531,68.5,70.20999908447266,1105134,72.85199966430665,74.00019989013671,25.910600941042716,-1.212436468367244,-0.9488422150305165,1,71.43000030517578
2024-03-19 00:00:00+05:00,70.01000213623047,72.8499984741211,70.0,71.43000030517578,3378961,73.041499710083,73.77919982910156,38.87734522524551,-1.0959884358390326,-0.9782714591922197,0,71.19999694824219
2024-03-20 00:00:00+05:00,71.98999786376953,72.72000122070312,70.9000015258789,71.19999694824219,1366629,72.98899955749512,73.56679977416992,46.059096753704644,-1.0106121717522143,-0.9847396017042187,0,69.6500015258789
